,reviews.text,reviews.doRecommend
251,"Purchased for my 3 year old, love that it comes with Kindle Freetime (which is almost $80 on it's own). It's perfect for curious fingers prone to swiping and clicking wherever, since the parental controls lock it down to keep them from being able to exit their own profile. Our first unit had an issue after updating the OS, but Amazon is amazing and exchanged the device, no questions asked. I would have gone through Best Buy, but our local one didn't have the pink one in stock anymore. I would have preferred that it didn't come with a camera or microphone for privacy reasons (my older kids 3 year old Kindle Fire HDs don't have a camera or microphone). All-in-all, it is a great device for little ones, but definitely enough power and features to grow with them.",True
252,Very fast box that I ever own very reliable product,True
253,My husband wanted this so he bought it. We've had it for about 2 months now and I don't really see a huge need for it. It was fun at first but I find that nobody really uses it much now. Maybe if I took the time to research I may find it more interesting,False
254,Right price my son loves it great for games and you tube,True
255,best choice under 100$ in marketamazon is the best!!!,False
256,Had to return TWO tablets b/c they had dead pixels. Third was fine!,True
257,"Quenn Alexa, does it all. Move over Christina Aguilera, Alexa is the new genie in a bottle. She knows it all, weather, sports, history, music. Who needs school when you have your own personal teacher at voice command. You betta werk Alexa!",True
258,"I bought one for myself and really liked it.Bought this one for wife, so far shes pleased.perfect size for purse and portability.",True
259,Great purchase and the product is amazingly simple,True
260,"I have used several different streaming players/devices including the Amazon Fire TV stick and others like the Google Chromecast. I liked the Fire TV sticks but I am basically impressed with the Fire TV unit. The extra connections and microSd slot are a big plus. I also really like the voice remote. I have Kodi TV installed as well and it makes playing videos/music and viewing pictures via my home network incredibly easy. The interface is also nice looking. Overall, I am very pleased with the unit. I bought one for my 4K TV and it streams 4K content very well. It only goes to 4K mode when the UHD stream is actually playing though and stays at full HD most of the time. I liked it enough that I bought another one of my home theater room as well. I definitely recommend these units to others.",True
261,"The tablet exceeds the price expectations. Great for reading books, ok for browsing. The time warner cable tv app works well with this device.",True
262,I thing is cool too can listen to radio get news from CNN FOX but if you don't have Amazon Prime it is dumb as a brick.,False
263,We are getting this as a christmas gift. I am so excited for out 7 year old to open it,True
264,"I have recently purchased a home, and I have been set on a mission to make my home as connected as possible. Finding the right product lineup has been interesting.However, the Alexa product was a no brainer. In our house we are Amazon Prime members, so we can take advantage of the music and 2-day shipping orders from Alexa. These are after thoughts, as I bought Alexa to control my smart home setup with my voice.Many believe you can just buy Alexa and control your home. This is not the case. You can use Alexa as a smart home hub with WeMo products, but this uses Wifi and the devices easily connect and disconnect throughout the day if not setup properly.In my setup, I have a Wink hub connected to z-wave products around the home. Wink can also connect to online services like Google's Nest Services and Chamberlin MyQ garage, but unfortunately they are not able to be directly controlled by Alexa for the Wink Hub.With that being said, for Z-Wave and Zigbee products, I can tell Alexa to turn on and off these products. As well as, if setup with a dimmer, what percentage to set them at. Often times this is quicker than the Wink app itself.Pros:Wink Compatible.Logitech Harmony Hub Compatible.Nest Compatible.IFTTT Compatible.Can read Audible Audio Books.Sound from speaker can fill a fair sized family room.Makes home automation more intelligent.Cons:Sometimes doesn't respond appropriately.Price is a bit high.To summarize, the Alexa functionality of this product is limited. Unless you have Amazon Prime or devices that can attach to it, using its enabled skills. Would recommend as an accessory to a smart home, or for someone invested in the Amazon Eco System.",False
